CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,Zipcode,Battalion,StationArea,Box,OriginalPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,UnitSequenceInCallDispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
20210277,94,2006312,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:21:19 PM,0 Block of MONTCALM ST,SF,94110,B06,09,5671,1,1,2,true,null,1,MEDIC,1,6,9,Bernal Heights,"(37.747718170205, -122.405952121075)",020210277-94,2.55
20210278,E15,2006311,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:31:54 PM,0 Block of VALERTON CT,SF,94112,B09,15,8274,3,3,3,true,null,1,ENGINE,1,9,11,Outer Mission,"(37.7226553827965, -122.439012448226)",020210278-E15,5.0333333
20210278,M32,2006311,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:57:25 PM,0 Block of VALERTON CT,SF,94112,B09,15,8274,3,3,3,true,null,1,MEDIC,3,9,11,Outer Mission,"(37.7226553827965, -122.439012448226)",020210278-M32,5.15
20210280,E35,2006313,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 05:42:08 PM,400 Block of MISSION ST,SF,94105,B03,35,2817,3,3,3,false,null,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7900728920953, -122.397083273011)",020210280-E35,1.0833334
20210282,E23,2006314,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:06:59 PM,48TH AV/JUDAH ST,SF,94122,B08,23,7723,3,3,3,false,null,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7603298172556, -122.508067560262)",020210282-E23,2
20210282,M14,2006314,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:03:24 PM,48TH AV/JUDAH ST,SF,94122,B08,23,7723,3,3,3,true,null,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7603298172556, -122.508067560262)",020210282-M14,1.65
20210283,M13,2006316,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:44:55 PM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,false,null,1,MEDIC,2,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",020210283-M13,4.25
20210283,M36,2006316,Medical Incident,01/21/2002,01/21/2002,Other,null,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,true,null,1,MEDIC,4,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",020210283-M36,3.1166666
20210283,RS1,2006316,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:03:40 PM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,false,null,1,RESCUE SQUAD,1,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",020210283-RS1,3.5666666
20210284,M07,2006315,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:22:11 PM,500 Block of VALENCIA ST,SF,94103,B02,07,5247,E,E,3,true,null,1,MEDIC,1,2,9,Mission,"(37.7641127383912, -122.421739995141)",020210284-M07,2.1333334
20210284,RC3,2006315,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:02:01 PM,500 Block of VALENCIA ST,SF,94103,B02,07,5247,E,E,3,true,null,1,RESCUE CAPTAIN,3,2,9,Mission,"(37.7641127383912, -122.421739995141)",020210284-RC3,2.3
20210284,RS2,2006315,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 05:57:28 PM,500 Block of VALENCIA ST,SF,94103,B02,07,5247,E,E,3,false,null,1,RESCUE SQUAD,2,2,9,Mission,"(37.7641127383912, -122.421739995141)",020210284-RS2,2.6
20210285,E36,2006317,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:06:28 PM,0 Block of 12TH ST,SF,94103,B02,36,3212,3,3,3,false,null,1,ENGINE,1,2,6,Mission,"(37.7740948566882, -122.420001436964)",020210285-E36,3.8166666
20210285,M36,2006317,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:14:53 PM,0 Block of 12TH ST,SF,94103,B02,36,3212,3,3,3,true,null,1,MEDIC,2,2,6,Mission,"(37.7740948566882, -122.420001436964)",020210285-M36,5.0333333
20210286,M41,2006319,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:48:14 PM,100 Block of JONES ST,SF,94102,B03,01,1456,1,1,2,true,null,1,MEDIC,1,3,6,Tenderloin,"(37.7825474000421, -122.412247935495)",020210286-M41,7.2166667
20210287,M08,2006318,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:04:50 PM,800 Block of MARKET ST,SF,94103,B03,01,2212,2,2,2,true,null,1,MEDIC,1,3,6,South of Market,"(37.7842056749338, -122.407612731809)",020210287-M08,5.9
20210288,94,2006320,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:33:54 PM,22ND ST/PENNSYLVANIA AV,SF,94107,B10,37,2535,3,3,3,true,null,1,MEDIC,3,10,10,Potrero Hill,"(37.7576507860287, -122.393122630932)",020210288-94,28.283333
20210288,E37,2006320,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:35:56 PM,22ND ST/PENNSYLVANIA AV,SF,94107,B10,37,2535,3,3,3,true,null,1,ENGINE,1,10,10,Potrero Hill,"(37.7576507860287, -122.393122630932)",020210288-E37,5.1833334
20210288,M29,2006320,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:23:09 PM,22ND ST/PENNSYLVANIA AV,SF,94107,B10,37,2535,3,3,3,true,null,1,MEDIC,2,10,10,Potrero Hill,"(37.7576507860287, -122.393122630932)",020210288-M29,5.2
20210289,E10,2006321,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:31:02 PM,2800 Block of BUSH ST,SF,94115,B05,10,4341,3,3,3,false,null,1,ENGINE,1,5,2,Presidio Heights,"(37.7857078594258, -122.444206026512)",020210289-E10,3.3666666
20210289,M10,2006321,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:22:33 PM,2800 Block of BUSH ST,SF,94115,B05,10,4341,3,3,3,true,null,1,MEDIC,2,5,2,Presidio Heights,"(37.7857078594258, -122.444206026512)",020210289-M10,3.75
20210290,94,2006322,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:26:25 PM,200 Block of 9TH ST,SF,94103,B02,36,2335,1,1,2,true,null,1,MEDIC,1,2,6,South of Market,"(37.7748170645635, -122.412845031536)",020210290-94,4.0666666
20210295,E42,2006323,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:36:45 PM,BAYSHORE BL/SUNNYDALE AV,SF,94134,B10,44,6254,3,3,3,true,null,1,ENGINE,2,9,10,Bayview Hunters Point,"(37.7088536077159, -122.405109455132)",020210295-E42,2.7833333
20210295,E44,2006323,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 06:37:30 PM,BAYSHORE BL/SUNNYDALE AV,SF,94134,B10,44,6254,3,3,3,false,null,1,ENGINE,1,9,10,Bayview Hunters Point,"(37.7088536077159, -122.405109455132)",020210295-E44,2.1166666
20210295,M43,2006323,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:31:14 PM,BAYSHORE BL/SUNNYDALE AV,SF,94134,B10,44,6254,3,3,3,true,null,1,MEDIC,3,9,10,Bayview Hunters Point,"(37.7088536077159, -122.405109455132)",020210295-M43,2.5333333
20210302,M03,2006324,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:41:05 PM,800 Block of OFARRELL ST,SF,94109,B04,03,1642,1,1,2,true,null,1,MEDIC,1,4,6,Tenderloin,"(37.7851179904712, -122.418735460998)",020210302-M03,3.7333333
20210307,M13,2006325,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:26:58 PM,300 Block of BEALE ST,SF,94105,B03,35,2122,2,2,2,true,null,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7880321954757, -122.392000314933)",020210307-M13,4.55
20210308,E22,2006326,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:28:15 PM,1200 Block of 9TH AVE,SF,94122,B08,22,7333,3,3,3,false,null,1,ENGINE,2,7,5,Inner Sunset,"(37.7649838689096, -122.466307471227)",020210308-E22,1.4166666
20210309,B03,2006327,Alarms,01/21/2002,01/21/2002,Other,01/21/2002 07:31:20 PM,700 Block of MARKET ST,SF,94103,B03,01,2211,3,3,3,false,null,1,CHIEF,2,3,6,Financial District/South Beach,"(37.7871160984672, -122.403919148357)",020210309-B03,1.3833333
20210309,E01,2006327,Alarms,01/21/2002,01/21/2002,Other,01/21/2002 07:31:20 PM,700 Block of MARKET ST,SF,94103,B03,01,2211,3,3,3,false,null,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7871160984672, -122.403919148357)",020210309-E01,1.8333334
20210309,T01,2006327,Alarms,01/21/2002,01/21/2002,Other,01/21/2002 07:30:45 PM,700 Block of MARKET ST,SF,94103,B03,01,2211,3,3,3,false,null,1,TRUCK,3,3,6,Financial District/South Beach,"(37.7871160984672, -122.403919148357)",020210309-T01,2.5
20210310,94,2006328,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:29:36 PM,400 Block of ELLIS ST,SF,94102,B03,03,1461,1,1,2,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7848073886774, -122.413615438263)",020210310-94,1.75
20210311,E31,2006329,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 07:36:45 PM,300 Block of 5TH AVE,SF,94118,B07,31,7124,3,3,3,false,null,1,ENGINE,1,7,1,Inner Richmond,"(37.7820328555271, -122.463211509933)",020210311-E31,1.6333333
20210312,E15,2006330,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:45:10 PM,JULES AV/OCEAN AV,SF,94112,B09,15,8456,3,3,3,true,null,1,ENGINE,1,9,7,Oceanview/Merced/Ingleside,"(37.7249497021259, -122.461210546404)",020210312-E15,3.5
20210312,M15,2006330,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:35:15 PM,JULES AV/OCEAN AV,SF,94112,B09,15,8456,3,3,3,false,null,1,MEDIC,3,9,7,Oceanview/Merced/Ingleside,"(37.7249497021259, -122.461210546404)",020210312-M15,1.9833333
20210312,RC4,2006330,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 07:54:00 PM,JULES AV/OCEAN AV,SF,94112,B09,15,8456,3,3,3,false,null,1,RESCUE CAPTAIN,2,9,7,Oceanview/Merced/Ingleside,"(37.7249497021259, -122.461210546404)",020210312-RC4,5.0666666
20210313,M10,2006331,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:28:48 PM,2100 Block of GROVE ST,SF,94117,B05,21,4535,2,2,2,true,null,1,MEDIC,1,5,5,Lone Mountain/USF,"(37.7740904696407, -122.451977200353)",020210313-M10,5.8
20210314,M01,2006332,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:30:31 PM,300 Block of STOCKTON ST,SF,94108,B01,01,1324,1,1,2,true,null,1,MEDIC,1,1,3,Financial District/South Beach,"(37.7892188294799, -122.406842699035)",020210314-M01,2.1333334
20210315,E17,2006333,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:21:03 PM,0 Block of CAMERON WAY,SF,94124,B10,17,6573,3,3,3,true,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7202829536688, -122.3858679491)",020210315-E17,2.2166667
20210315,M17,2006333,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:17:53 PM,0 Block of CAMERON WAY,SF,94124,B10,17,6573,3,3,3,true,null,1,MEDIC,4,10,10,Bayview Hunters Point,"(37.7202829536688, -122.3858679491)",020210315-M17,2.1166666
20210315,RC4,2006333,Medical Incident,01/21/2002,01/21/2002,Other,null,0 Block of CAMERON WAY,SF,94124,B10,17,6573,3,3,3,false,null,1,RESCUE CAPTAIN,3,10,10,Bayview Hunters Point,"(37.7202829536688, -122.3858679491)",020210315-RC4,2.6
20210316,M41,2006334,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:35:30 PM,0 Block of REED ST,SF,94109,B01,41,1466,1,1,2,true,null,1,MEDIC,1,1,3,Nob Hill,"(37.7935363581851, -122.415658185681)",020210316-M41,4.6666665
20210317,B03,2006335,Alarms,01/21/2002,01/21/2002,Other,01/21/2002 08:21:26 PM,1600 Block of 18TH ST,SF,94107,B03,37,2456,3,3,3,false,null,1,CHIEF,3,10,10,Potrero Hill,"(37.7623498926454, -122.399419936094)",020210317-B03,2.7666667
20210317,E37,2006335,Alarms,01/21/2002,01/21/2002,Other,01/21/2002 08:26:40 PM,1600 Block of 18TH ST,SF,94107,B03,37,2456,3,3,3,true,null,1,ENGINE,1,10,10,Potrero Hill,"(37.7623498926454, -122.399419936094)",020210317-E37,2.9833333
20210317,T07,2006335,Alarms,01/21/2002,01/21/2002,Other,01/21/2002 08:21:26 PM,1600 Block of 18TH ST,SF,94107,B03,37,2456,3,3,3,false,null,1,TRUCK,2,10,10,Potrero Hill,"(37.7623498926454, -122.399419936094)",020210317-T07,3.3
20210318,E42,2006336,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:14:19 PM,1600 Block of PALOU AVE,SF,94124,B10,17,6471,3,3,3,true,null,1,ENGINE,3,10,10,Bayview Hunters Point,"(37.7345707092334, -122.391831743022)",020210318-E42,1.5
20210318,M32,2006336,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:22:26 PM,1600 Block of PALOU AVE,SF,94124,B10,17,6471,3,3,3,true,null,1,MEDIC,4,10,10,Bayview Hunters Point,"(37.7345707092334, -122.391831743022)",020210318-M32,1.1833333
20210318,RC3,2006336,Medical Incident,01/21/2002,01/21/2002,Other,null,1600 Block of PALOU AVE,SF,94124,B10,17,6471,3,3,3,true,null,1,RESCUE CAPTAIN,5,10,10,Bayview Hunters Point,"(37.7345707092334, -122.391831743022)",020210318-RC3,1.85
20210318,T17,2006336,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:11:44 PM,1600 Block of PALOU AVE,SF,94124,B10,17,6471,3,3,3,false,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7345707092334, -122.391831743022)",020210318-T17,1.8
20210319,E33,2006337,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:19:17 PM,0 Block of SAN GABRIEL AVE,SF,94112,B09,15,8266,3,3,3,true,null,1,ENGINE,4,9,11,Outer Mission,"(37.7287940866711, -122.438357461973)",020210319-E33,7.35
20210319,M43,2006337,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:06:05 PM,0 Block of SAN GABRIEL AVE,SF,94112,B09,15,8266,3,3,3,true,null,1,MEDIC,1,9,11,Outer Mission,"(37.7287940866711, -122.438357461973)",020210319-M43,2.6166666
20210319,RC4,2006337,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:19:42 PM,0 Block of SAN GABRIEL AVE,SF,94112,B09,15,8266,3,3,3,false,null,1,RESCUE CAPTAIN,3,9,11,Outer Mission,"(37.7287940866711, -122.438357461973)",020210319-RC4,7.3333335
20210320,E08,2006338,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:23:30 PM,800 Block of BRYANT ST,SF,94103,B03,08,2255,3,3,3,false,null,1,ENGINE,1,3,6,South of Market,"(37.775420706711, -122.403404791479)",020210320-E08,5.2
20210320,M08,2006338,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:32:57 PM,800 Block of BRYANT ST,SF,94103,B03,08,2255,3,3,3,true,null,1,MEDIC,2,3,6,South of Market,"(37.775420706711, -122.403404791479)",020210320-M08,4.5833335
20210321,M14,2006339,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:02:34 PM,400 Block of CLEMENT ST,SF,94118,B07,31,7127,1,1,2,true,null,1,MEDIC,1,7,1,Inner Richmond,"(37.783019404592, -122.463891765702)",020210321-M14,5.9666667
20210322,E22,2006340,Outside Fire,01/21/2002,01/21/2002,Other,01/21/2002 08:29:21 PM,22ND AV/JUDAH ST,SF,94122,B08,22,7426,3,3,3,false,null,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7615588315811, -122.480206542758)",020210322-E22,2.3833334
20210324,E17,2006341,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 08:30:24 PM,ARDATH CT/HUDSON AV,SF,94124,B10,17,6624,3,3,3,true,null,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7346032067084, -122.382962001592)",020210324-E17,1.2833333
20210324,T17,2006341,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 08:30:18 PM,ARDATH CT/HUDSON AV,SF,94124,B10,17,6624,3,3,3,false,null,1,TRUCK,1,10,10,Bayview Hunters Point,"(37.7346032067084, -122.382962001592)",020210324-T17,1.5
20210327,M29,2006342,Medical Incident,01/21/2002,01/21/2002,Other,null,700 Block of MISSOURI ST,SF,94107,B10,37,2542,3,3,3,true,null,1,MEDIC,2,10,10,Potrero Hill,"(37.7572927810101, -122.395771897062)",020210327-M29,1.8
20210328,E19,2006343,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 08:56:38 PM,0 Block of BERKSHIRE WAY,SF,94132,B08,19,8823,3,3,3,true,null,1,ENGINE,1,8,7,Sunset/Parkside,"(37.7313583407371, -122.497539053953)",020210328-E19,4.1666665
20210328,M18,2006343,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 10:04:33 PM,0 Block of BERKSHIRE WAY,SF,94132,B08,19,8823,3,3,3,true,null,1,MEDIC,2,8,7,Sunset/Parkside,"(37.7313583407371, -122.497539053953)",020210328-M18,3.15
20210329,E42,2006344,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:09:05 PM,2000 Block of SILVER AVE,SF,94124,B10,42,6454,3,3,3,true,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7359597641282, -122.399421227671)",020210329-E42,1.85
20210329,M07,2006344,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:09:10 PM,2000 Block of SILVER AVE,SF,94124,B10,42,6454,3,3,3,true,null,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7359597641282, -122.399421227671)",020210329-M07,1.4666667
20210330,E43,2006345,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:20:01 PM,0 Block of SALA TER,SF,94112,B09,43,8334,3,3,3,true,null,1,ENGINE,1,9,11,Outer Mission,"(37.7142098169481, -122.445502670509)",020210330-E43,3.0166667
20210330,M15,2006345,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:13:30 PM,0 Block of SALA TER,SF,94112,B09,43,8334,3,3,3,false,null,1,MEDIC,2,9,11,Outer Mission,"(37.7142098169481, -122.445502670509)",020210330-M15,3.8
20210330,RC4,2006345,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:20:10 PM,0 Block of SALA TER,SF,94112,B09,43,8334,3,3,3,false,null,1,RESCUE CAPTAIN,3,9,11,Outer Mission,"(37.7142098169481, -122.445502670509)",020210330-RC4,2.95
20210333,M36,2006347,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:28:54 PM,16TH ST/SHOTWELL ST,SF,94110,B02,07,5237,2,2,2,true,null,1,MEDIC,1,2,9,Mission,"(37.7652494943866, -122.416387524486)",020210333-M36,1.45
20210334,M10,2006348,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 10:15:45 PM,900 Block of PRESIDIO AVE,SF,94115,B05,10,4367,3,3,3,true,null,1,MEDIC,1,5,2,Presidio Heights,"(37.7829896645445, -122.445995048826)",020210334-M10,1.8666667
20210335,M12,2006350,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:45:17 PM,32ND AV/TARAVAL ST,SF,94116,B08,18,7546,2,2,2,true,null,1,MEDIC,1,8,4,Sunset/Parkside,"(37.742437436698, -122.489620234677)",020210335-M12,4.266667
20210339,E17,2006351,Outside Fire,01/21/2002,01/21/2002,Other,01/21/2002 09:26:05 PM,1600 Block of QUESADA AVE,SF,94124,B10,17,6535,3,3,3,true,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7328013002788, -122.390382322364)",020210339-E17,2.5166667
20210341,E15,2006352,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 09:28:31 PM,COTTER ST/SAN JOSE AV,SF,94112,B09,15,8267,3,3,3,true,null,1,ENGINE,1,9,11,Outer Mission,"(37.7302523414832, -122.437485753113)",020210341-E15,1.1
20210341,T15,2006352,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 09:28:31 PM,COTTER ST/SAN JOSE AV,SF,94112,B09,15,8267,3,3,3,false,null,1,TRUCK,2,9,11,Outer Mission,"(37.7302523414832, -122.437485753113)",020210341-T15,1.6
20210343,M38,2006354,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 09:53:28 PM,3200 Block of STEINER ST,SF,94123,B04,16,3566,1,1,2,true,null,1,MEDIC,1,4,2,Marina,"(37.7994129801196, -122.437720116029)",020210343-M38,2.1166666
20210344,E35,2006355,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 10:06:52 PM,300 Block of HARRISON ST,SF,94105,B03,35,2123,3,3,3,false,null,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7871492690049, -122.391665132763)",020210344-E35,4.4666667
20210344,M13,2006355,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 10:29:36 PM,300 Block of HARRISON ST,SF,94105,B03,35,2123,3,3,3,true,null,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7871492690049, -122.391665132763)",020210344-M13,4.85
20210349,E01,2006356,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 10:25:29 PM,100 Block of GOLDEN GATE AVE,SF,94102,B02,01,1546,3,3,3,false,null,1,ENGINE,2,2,6,Tenderloin,"(37.7820224371777, -122.413054148253)",020210349-E01,2.8666666
20210349,M01,2006356,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 10:59:29 PM,100 Block of GOLDEN GATE AVE,SF,94102,B02,01,1546,3,3,3,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7820224371777, -122.413054148253)",020210349-M01,2
20210352,M03,2006359,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:00:03 PM,200 Block of GOLDEN GATE AVE,SF,94102,B02,01,1548,1,1,2,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7817609081004, -122.415105135014)",020210352-M03,1.6166667
20210353,E03,2006360,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 10:56:59 PM,300 Block of EDDY ST,SF,94102,B02,03,1545,3,3,3,true,null,1,ENGINE,1,2,6,Tenderloin,"(37.78373004094, -122.413753670487)",020210353-E03,2.45
20210353,M41,2006360,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:53:19 PM,300 Block of EDDY ST,SF,94102,B02,03,1545,3,3,3,true,null,1,MEDIC,2,2,6,Tenderloin,"(37.78373004094, -122.413753670487)",020210353-M41,3.85
20210354,E31,2006361,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:15:24 PM,100 Block of 7TH AVE,SF,94118,B07,31,7126,E,E,3,false,null,1,ENGINE,2,7,1,Inner Richmond,"(37.7857367912521, -122.465765419922)",020210354-E31,2.4
20210354,M10,2006361,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:54:57 PM,100 Block of 7TH AVE,SF,94118,B07,31,7126,E,E,3,true,null,1,MEDIC,3,7,1,Inner Richmond,"(37.7857367912521, -122.465765419922)",020210354-M10,2.85
20210354,RC2,2006361,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:59:53 PM,100 Block of 7TH AVE,SF,94118,B07,31,7126,E,E,3,true,null,1,RESCUE CAPTAIN,1,7,1,Inner Richmond,"(37.7857367912521, -122.465765419922)",020210354-RC2,2.2833333
20210356,E18,2006362,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:11:56 PM,2500 Block of 32ND AVE,SF,94116,B08,18,7527,3,3,3,false,null,1,ENGINE,2,8,4,Sunset/Parkside,"(37.739642821299, -122.489354332189)",020210356-E18,3.1166666
20210356,M18,2006362,Medical Incident,01/21/2002,01/21/2002,Other,01/22/2002 12:19:49 AM,2500 Block of 32ND AVE,SF,94116,B08,18,7527,3,3,3,true,null,1,MEDIC,1,8,4,Sunset/Parkside,"(37.739642821299, -122.489354332189)",020210356-M18,2.3333333
20210357,E01,2006363,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:14:01 PM,900 Block of HOWARD ST,SF,94103,B03,01,2245,3,3,3,false,null,1,ENGINE,2,3,6,South of Market,"(37.7811500329072, -122.405277197305)",020210357-E01,4.0666666
20210358,M36,2006364,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:34:02 PM,500 Block of LAGUNA ST,SF,94102,B02,36,3413,2,2,2,true,null,1,MEDIC,1,2,5,Hayes Valley,"(37.7757696828562, -122.426050562351)",020210358-M36,4.133333
20210359,B02,2006365,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 11:25:34 PM,0 Block of RAYBURN ST,SF,94114,B06,11,5461,3,3,3,false,null,1,CHIEF,7,6,8,Castro/Upper Market,"(37.7566531712183, -122.431877310787)",020210359-B02,3.2666667
20210359,B06,2006365,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 11:29:25 PM,0 Block of RAYBURN ST,SF,94114,B06,11,5461,3,3,3,false,null,1,CHIEF,3,6,8,Castro/Upper Market,"(37.7566531712183, -122.431877310787)",020210359-B06,2.4
20210359,E24,2006365,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 11:29:22 PM,0 Block of RAYBURN ST,SF,94114,B06,11,5461,3,3,3,false,null,1,ENGINE,9,6,8,Castro/Upper Market,"(37.7566531712183, -122.431877310787)",020210359-E24,2.0833333
20210359,E32,2006365,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 11:28:01 PM,0 Block of RAYBURN ST,SF,94114,B06,11,5461,3,3,3,false,null,1,ENGINE,4,6,8,Castro/Upper Market,"(37.7566531712183, -122.431877310787)",020210359-E32,2.4
20210359,M07,2006365,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 11:30:04 PM,0 Block of RAYBURN ST,SF,94114,B06,11,5461,3,3,3,true,null,1,MEDIC,6,6,8,Castro/Upper Market,"(37.7566531712183, -122.431877310787)",020210359-M07,2.2833333
20210359,T07,2006365,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 11:30:55 PM,0 Block of RAYBURN ST,SF,94114,B06,11,5461,3,3,3,false,null,1,TRUCK,8,6,8,Castro/Upper Market,"(37.7566531712183, -122.431877310787)",020210359-T07,2.3
20210359,T11,2006365,Structure Fire,01/21/2002,01/21/2002,Other,01/21/2002 11:29:16 PM,0 Block of RAYBURN ST,SF,94114,B06,11,5461,3,3,3,true,null,1,TRUCK,5,6,8,Castro/Upper Market,"(37.7566531712183, -122.431877310787)",020210359-T11,2.1666667
20210360,E35,2006366,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:33:44 PM,300 Block of HARRISON ST,SF,94105,B03,35,2123,3,3,3,false,null,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7871492690049, -122.391665132763)",020210360-E35,2.9666667
20210360,M13,2006366,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:50:38 PM,300 Block of HARRISON ST,SF,94105,B03,35,2123,3,3,3,true,null,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7871492690049, -122.391665132763)",020210360-M13,2.5666666
